College ID,College Name,Campus ID,Campus,City/Town,Postal Code,Program Name,Program Type,Program Category,Audit,"GRADUATION RATE
(%)","GRADUATE EMPLOYMENT RATE
(%)","GRADUATE EMPLOYMENT RATE IN THE FIELD OF STUDY
(%)","GRADUATE SATISFACTION RATE
(%)
","EMPLOYER SATISFACTION RATE
(%)
","OSAP DEFAULT RATE
(%)"
205620,CANADIAN CENTRE FOR LANGUAGE AND CULTURAL STUDIES INC.,104659,"CANADIAN CENTRE FOR LANGUAGE AND CULTURAL STUDIES, TORONTO",TORONTO,M6G2M1,TESL DIPLOMA (PART TIME),Human Services,Teacher of English as a Second Language (TESL),Y,ND,SS,SS,SS,ND,ND
205620,CANADIAN CENTRE FOR LANGUAGE AND CULTURAL STUDIES INC.,104659,"CANADIAN CENTRE FOR LANGUAGE AND CULTURAL STUDIES, TORONTO",TORONTO,M6G2M1,TESL DIPLOMA,Human Services,Teacher of English as a Second Language (TESL),Y,0.50,1.00,1.00,1.00,ND,ND
205760,ROYAL CANADIAN COLLEGE OF MASSAGE THERAPY INC.,+,+,,,+,,,Y,0.83,0.89,0.83,0.95,1.00,ND
205760,ROYAL CANADIAN COLLEGE OF MASSAGE THERAPY INC.,104719,"ROYAL CANADIAN COLLEGE OF MASSAGE THERAPY INC., TORONTO",TORONTO,M3B2T5,+,,,Y,0.83,0.89,0.83,0.95,1.00,ND
205760,ROYAL CANADIAN COLLEGE OF MASSAGE THERAPY INC.,104719,"ROYAL CANADIAN COLLEGE OF MASSAGE THERAPY INC., TORONTO",TORONTO,M3B2T5,MASSAGE THERAPY,Health Services,Massage Therapist,Y,0.83,0.89,0.83,0.95,1.00,ND
205822,ONTARIO FIRE ACADEMY INC,+,+,,,+,,,Y,0.95,0.90,0.22,0.68,1.00,ND
205822,ONTARIO FIRE ACADEMY INC,106559,"ONTARIO FIRE ACADEMY, ORANGEVILLE",MONO,L9W6J1,+,,,Y,0.95,0.90,0.22,0.68,1.00,ND
205822,ONTARIO FIRE ACADEMY INC,106559,"ONTARIO FIRE ACADEMY, ORANGEVILLE",MONO,L9W6J1,FIREFIGHTER LEVEL L & LL (BLENDED),Law and Public Safety,Law Enforcement/Police Foundations,Y,0.96,0.93,0.16,0.63,1.00,ND
205822,ONTARIO FIRE ACADEMY INC,106559,"ONTARIO FIRE ACADEMY, ORANGEVILLE",MONO,L9W6J1,NFPA FIREFIGHTER LEVEL I & II,Law and Public Safety,Pre-Service Firefighter,Y,0.94,0.86,0.28,0.73,ND,ND
206241,1382221 ONTARIO LIMITED,+,+,,,+,,,Y,0.99,0.88,0.83,0.93,1.00,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,+,,,Y,0.99,0.88,0.83,0.93,1.00,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,GAS TECHNICIAN 1,Service Trade,Other- Service Trade,Y,1.00,1.00,1.00,1.00,ND,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,GAS TECHNICIAN 2 (FT),Service Trade,Other- Service Trade,Y,0.96,0.92,0.92,1.00,1.00,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,GAS TECHNICIAN 2 (PT),Service Trade,Other- Service Trade,Y,1.00,1.00,1.00,0.92,1.00,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,GAS TECHNICIAN 3 (FT),Service Trade,Other- Service Trade,Y,1.00,0.91,0.82,0.82,ND,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,GAS TECHNICIAN 3 (PT),Service Trade,Other- Service Trade,Y,0.98,1.00,0.89,0.90,ND,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,GGAP,Service Trade,Other- Service Trade,Y,SS,SS,SS,SS,1.00,ND
206241,1382221 ONTARIO LIMITED,106459,"GREAT LAKES COLLEGE OF SCIENCE AND TECHNOLOGY, WINDSOR",WINDSOR,N8W5B1,HVAC TRAINING,Services,Other - Services,Y,1.00,0.44,0.33,1.00,ND,ND
206441,THE CREATE INSTITUTE,+,+,,,+,,,Y,0.06,SS,SS,SS,ND,ND
206441,THE CREATE INSTITUTE,104999,"THE CREATE INSTITUTE, TORONTO",TORONTO,M5A1T7,+,,,Y,0.06,SS,SS,SS,ND,ND
206441,THE CREATE INSTITUTE,104999,"THE CREATE INSTITUTE, TORONTO",TORONTO,M5A1T7,EXPRESSIVE ARTS THERAPY TRAINING PROGRAMME,Human Services,Other - Human Services,Y,0.06,SS,SS,SS,ND,ND
206722,6815464 CANADA LTD.,+,+,,,+,,,Y,0.67,0.00,0.00,0.00,ND,ND
206722,6815464 CANADA LTD.,105319,"CESTAR COLLEGE OF BUSINESS, HEALTH AND TECHNOLOGY, TORONTO/CENTRE",TORONTO,M2J1S5,+,,,Y,0.67,0.00,0.00,0.00,ND,ND
206722,6815464 CANADA LTD.,105319,"CESTAR COLLEGE OF BUSINESS, HEALTH AND TECHNOLOGY, TORONTO/CENTRE",TORONTO,M2J1S5,INTRA-ORAL LEVEL I AND II DENTAL ASSISTANT,Health Services,Office/Clerical/Administration - Dental/Medical,Y,0.80,ND,ND,ND,ND,ND
206722,6815464 CANADA LTD.,105319,"CESTAR COLLEGE OF BUSINESS, HEALTH AND TECHNOLOGY, TORONTO/CENTRE",TORONTO,M2J1S5,NACC PSW 2015,Health Services,Personal Support Worker/Personal Attendant,Y,0.33,ND,ND,ND,ND,ND
206722,6815464 CANADA LTD.,105319,"CESTAR COLLEGE OF BUSINESS, HEALTH AND TECHNOLOGY, TORONTO/CENTRE",TORONTO,M2J1S5,PARALEGAL,Law and Public Safety,Paralegal,Y,0.77,0.00,0.00,0.00,ND,ND
207041,INNOVATIONS IN BUSINESS SOLUTIONS INC.,+,+,,,+,,,Y,1.00,0.90,0.80,1.00,ND,ND
207041,INNOVATIONS IN BUSINESS SOLUTIONS INC.,107961,"TORONTO INNOVATION COLLEGE, MISSISSAUGA CAMPUS (CMPS-107961)",MISSISSAUGA,L4Z3N1,+,,,Y,1.00,0.90,0.80,1.00,ND,ND
207041,INNOVATIONS IN BUSINESS SOLUTIONS INC.,107961,"TORONTO INNOVATION COLLEGE, MISSISSAUGA CAMPUS (CMPS-107961)",MISSISSAUGA,L4Z3N1,CERTIFICATE IN BUSINESS ADMINISTRATION,Business,Business Administration,Y,1.00,1.00,0.89,1.00,ND,ND
207041,INNOVATIONS IN BUSINESS SOLUTIONS INC.,107961,"TORONTO INNOVATION COLLEGE, MISSISSAUGA CAMPUS (CMPS-107961)",MISSISSAUGA,L4Z3N1,DIPLOMA IN SUPPLY CHAIN MANAGEMENT - SAP SPECIALIZATION (FULL-TIME),Computer and Information Technology,Enterprise Resource Planning (ERP),Y,ND,SS,SS,ND,ND,ND
207306,UWIN PRO INC.,+,+,,,+,,,Y,0.36,0.42,0.16,0.80,1.00,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,+,,,Y,0.36,0.42,0.16,0.80,1.00,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,ADVANCED DIPLOMA - SYSTEMS ADMINISTRATOR – CLOUD,Computer and Information Technology,Information Technology,Y,0.43,ND,ND,ND,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,ADVANCED DIPLOMA IN CISCO AND RED HAT ENGINEERING,Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,ADVANCED DIPLOMA IN DATA SCIENCE AND ARTIFICIAL INTELLIGENCE,Computer and Information Technology,Other - Information Technology,Y,0.00,ND,ND,ND,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,BUSINESS ADMINISTRATION,Business,Business Administration,Y,0.35,0.50,0.25,0.75,1.00,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,COMPUTERIZED ACCOUNTING WITH OFFICE ADMINISTRATION,Business,Accounting,Y,0.63,0.67,0.67,0.67,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,DATABASE ADMINISTRATION AND BIG DATA PREDICTIVE ANALYTICS,Computer and Information Technology,Information Technology,Y,SS,SS,SS,SS,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,"DIPLOMA - GRAPHIC, WEB DESIGN AND DIGITAL MARKETING",Business,Marketing/Advertising,Y,ND,SS,SS,SS,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,DIPLOMA IN SUPPLY CHAIN AND LOGISTICS MANAGEMENT,Services,Other - Services,Y,1.00,0.50,0.00,0.75,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,MEDICAL & HEALTH OFFICE ADMINISTRATOR,Health Services,Medical Office Administration/Management,Y,0.47,0.29,0.00,0.83,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,NETWORK (LAN/WAN) ADMINISTRATION,Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,POST GRADUATE DIPLOMA IN ENTERPRISE IT MANAGEMENT,Computer and Information Technology,Information Technology,Y,0.00,ND,ND,ND,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,POST GRADUATE DIPLOMA IN INTERNATIONAL BUSINESS MANAGEMENT-FINANCE,Business,Business Administration,Y,0.13,ND,ND,ND,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,POST GRADUATE DIPLOMA-ENTERPRISE RESOURCE PLANNING INFORMATION SYSTEMS TECHNICAL CONSULTANT,Computer and Information Technology,Other - Information Technology,Y,SS,ND,ND,ND,ND,ND
207306,UWIN PRO INC.,105839,"CANADIAN COLLEGE FOR HIGHER STUDIES, TORONTO",SCARBOROUGH,M1H2X1,SYSTEMS ADMINISTRATOR,Computer and Information Technology,Information Technology,Y,SS,ND,ND,ND,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,+,+,,,+,,,Y,0.98,0.68,0.45,0.65,0.88,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,106999,"SKILLED TRADES COLLEGE OF CANADA, VAUGHAN CAMPUS",VAUGHAN,L4H3C3,+,,,Y,0.95,0.69,0.42,0.62,0.80,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,106999,"SKILLED TRADES COLLEGE OF CANADA, VAUGHAN CAMPUS",VAUGHAN,L4H3C3,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE (P/T),Service Trade,Other- Service Trade,Y,1.00,0.75,0.25,0.80,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,106999,"SKILLED TRADES COLLEGE OF CANADA, VAUGHAN CAMPUS",VAUGHAN,L4H3C3,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE,Service Trade,Other- Service Trade,Y,1.00,0.57,0.34,0.56,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,106999,"SKILLED TRADES COLLEGE OF CANADA, VAUGHAN CAMPUS",VAUGHAN,L4H3C3,INTRO TO HOME RENOVATION,Construction Trade,Construction,Y,1.00,0.75,0.56,0.79,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,106999,"SKILLED TRADES COLLEGE OF CANADA, VAUGHAN CAMPUS",VAUGHAN,L4H3C3,INTRO TO SMART HOME AND DATA WIRING,Construction Trade,Other - Construction Trade,Y,1.00,0.50,0.25,0.00,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,106999,"SKILLED TRADES COLLEGE OF CANADA, VAUGHAN CAMPUS",VAUGHAN,L4H3C3,PLUMBER PRE APPRENTICESHIP,Service Trade,Other- Service Trade,Y,0.79,0.79,0.50,0.52,0.50,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,127314,"SKILLED TRADES COLLEGE OF CANADA, MISSISSAUGA",MISSISSAUGA,L4X2X1,+,,,Y,1.00,0.67,0.42,0.62,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,127314,"SKILLED TRADES COLLEGE OF CANADA, MISSISSAUGA",MISSISSAUGA,L4X2X1,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE (P/T),Service Trade,Other- Service Trade,Y,1.00,0.50,0.25,0.50,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,127314,"SKILLED TRADES COLLEGE OF CANADA, MISSISSAUGA",MISSISSAUGA,L4X2X1,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE,Service Trade,Other- Service Trade,Y,1.00,0.68,0.44,0.63,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,204151,"SKILLED TRADES COLLEGE OF CANADA, AJAX CAMPUS",AJAX,L1S2J1,+,,,Y,1.00,0.71,0.57,0.58,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,204151,"SKILLED TRADES COLLEGE OF CANADA, AJAX CAMPUS",AJAX,L1S2J1,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE,Service Trade,Other- Service Trade,Y,1.00,0.67,0.47,0.50,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,204151,"SKILLED TRADES COLLEGE OF CANADA, AJAX CAMPUS",AJAX,L1S2J1,INTRO TO HOME RENOVATION,Construction Trade,Construction,Y,1.00,0.77,0.69,0.69,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,205089,"SKILLED TRADES COLLEGE OF CANADA INC., STC - TORONTO EAST",TORONTO,M4A2V6,+,,,Y,1.00,0.68,0.46,0.76,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,205089,"SKILLED TRADES COLLEGE OF CANADA INC., STC - TORONTO EAST",TORONTO,M4A2V6,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE (P/T),Service Trade,Other- Service Trade,Y,1.00,1.00,1.00,1.00,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,205089,"SKILLED TRADES COLLEGE OF CANADA INC., STC - TORONTO EAST",TORONTO,M4A2V6,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE,Service Trade,Other- Service Trade,Y,1.00,0.66,0.41,0.68,ND,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,205089,"SKILLED TRADES COLLEGE OF CANADA INC., STC - TORONTO EAST",TORONTO,M4A2V6,INTRO TO HOME RENOVATION,Construction Trade,Construction,Y,1.00,0.70,0.40,0.82,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,205089,"SKILLED TRADES COLLEGE OF CANADA INC., STC - TORONTO EAST",TORONTO,M4A2V6,PLUMBER PRE APPRENTICESHIP (12 WEEKS)*,Service Trade,Other- Service Trade,Y,1.00,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,205089,"SKILLED TRADES COLLEGE OF CANADA INC., STC - TORONTO EAST",TORONTO,M4A2V6,PLUMBER PRE APPRENTICESHIP (24 WEEKS)*,Service Trade,Other- Service Trade,Y,1.00,See combined program results below,See combined program results below,See combined program results below,See combined program results below,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,205089,"SKILLED TRADES COLLEGE OF CANADA INC., STC - TORONTO EAST",TORONTO,M4A2V6,PLUMBER PRE APPRENTICESHIP (COMBINED 12 WEEKS AND 24 WEEKS)**,Service Trade,Other- Service Trade,Y,See program results above,0.67,0.60,0.81,ND,See program results above
208165,SKILLED TRADES COLLEGE OF CANADA INC.,206053,"SKILLED TRADES COLLEGE OF CANADA, CAMBRIDGE CAMPUS",CAMBRIDGE,N3H4R7,+,,,Y,1.00,0.67,0.58,0.58,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,206053,"SKILLED TRADES COLLEGE OF CANADA, CAMBRIDGE CAMPUS",CAMBRIDGE,N3H4R7,CONSTRUCTION & MAINTENANCE ELECTRICIAN TECHNICIAN: PRE-APPRENTICE,Service Trade,Other- Service Trade,Y,1.00,0.70,0.70,0.60,1.00,ND
208165,SKILLED TRADES COLLEGE OF CANADA INC.,206053,"SKILLED TRADES COLLEGE OF CANADA, CAMBRIDGE CAMPUS",CAMBRIDGE,N3H4R7,INTRO TO HOME RENOVATION,Construction Trade,Construction,Y,1.00,0.50,0.00,0.50,ND,ND
208923,1786742 ONTARIO INC.,+,+,,,+,,,Y,0.99,0.41,0.22,0.78,1.00,ND
208923,1786742 ONTARIO INC.,106299,"ACADEMY TRUCK DRIVING SCHOOL, WINDSOR",WINDSOR,N8W4J5,+,,,Y,0.99,0.41,0.22,0.78,1.00,ND
208923,1786742 ONTARIO INC.,106299,"ACADEMY TRUCK DRIVING SCHOOL, WINDSOR",WINDSOR,N8W4J5,AZ PROFESSIONAL TRUCK TRAINING,Tractor-Trailer / Driver Licensing,AZ Class Truck Driver,Y,0.99,0.41,0.22,0.78,1.00,ND
209707,1693761 ONTARIO INC,+,+,,,+,,,Y,0.08,SS,SS,SS,ND,ND
209707,1693761 ONTARIO INC,107041,"AIMS COLLEGE HEALTHCARE MANAGEMENT TECHNOLOGY, MISSISSAUGA",MISSISSAUGA,L4W2S6,+,,,Y,0.08,SS,SS,SS,ND,ND
209707,1693761 ONTARIO INC,107041,"AIMS COLLEGE HEALTHCARE MANAGEMENT TECHNOLOGY, MISSISSAUGA",MISSISSAUGA,L4W2S6,ACCOUNTING AND BUSINESS MANAGEMENT,Business,Business Administration,Y,0.00,ND,ND,ND,ND,ND
209707,1693761 ONTARIO INC,107041,"AIMS COLLEGE HEALTHCARE MANAGEMENT TECHNOLOGY, MISSISSAUGA",MISSISSAUGA,L4W2S6,MEDICAL OFFICE ADMINISTRATION,Health Services,Medical Office Administration/Management,Y,SS,SS,SS,SS,ND,ND
209845,WINDSOR FLYING CLUB,+,+,,,+,,,Y,SS,SS,SS,SS,ND,ND
209845,WINDSOR FLYING CLUB,107522,"WINDSOR FLYING CLUB, WINDSOR",WINDSOR,N8V1A2,+,,,Y,SS,SS,SS,SS,ND,ND
209845,WINDSOR FLYING CLUB,107522,"WINDSOR FLYING CLUB, WINDSOR",WINDSOR,N8V1A2,COMMERCIAL PILOT LICENCE - AEROPLANE,Flight Training,Commercial Pilot,Y,ND,ND,ND,ND,ND,ND
209845,WINDSOR FLYING CLUB,107522,"WINDSOR FLYING CLUB, WINDSOR",WINDSOR,N8V1A2,FLIGHT INSTRUCTOR - ALL RATINGS,Flight Training,Flight Instructor,Y,SS,SS,SS,SS,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,+,+,,,+,,,Y,0.77,0.55,0.43,0.89,1.00,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,+,,,Y,0.77,0.55,0.43,0.89,1.00,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,ACCOUNTING AND PAYROLL ADMINISTRATION,Business,Accounting and Payroll Administration,Y,ND,SS,SS,SS,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,ADDICTIONS AND COMMUNITY SERVICE WORKER,Health Services,Addiction Prevention and Treatment,Y,ND,SS,SS,SS,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,BUSINESS ADMINISTRATION,Business,Business Administration,Y,ND,0.75,0.50,0.88,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,CYBERSECURITY,Computer and Information Technology,Other - Information Technology,Y,ND,ND,ND,ND,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,DENTAL OFFICE ADMINISTRATION,Health Services,Dental Office Administration,Y,ND,SS,SS,SS,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,GRAPHIC DESIGN DIPLOMA,Applied Arts and Science,Graphic Design/Printing,Y,ND,SS,SS,SS,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,MEDICAL OFFICE ASSISTANT AND UNIT CLERK,Health Services,Medical Office Administration/Management,Y,ND,SS,SS,SS,1.00,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,NACC PSW 2015,Health Services,Personal Support Worker/Personal Attendant,Y,0.77,0.59,0.55,1.00,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,USER INTERFACE (UI) AND USER EXPERIENCE (UX) DESIGN,Computer and Information Technology,Other - Information Technology,Y,ND,SS,SS,SS,ND,ND
210004,ABM COLLEGE OF HEALTH AND TECHNOLOGY,106519,"ABM COLLEGE OF HEALTH AND TECHNOLOGY, TORONTO",TORONTO,M6A1B4,WEB DESIGN AND DEVELOPMENT DIPLOMA,Computer and Information Technology,Web Applications and Development,Y,ND,SS,SS,SS,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,+,+,,,+,,,Y,0.85,0.86,0.71,0.71,1.00,ND
210144,CANADIAN BEAUTY COLLEGE INC.,106539,"CANADIAN BEAUTY COLLEGE, VAUGHAN",VAUGHAN,L4K3C8,+,,,Y,0.74,0.75,0.75,0.92,1.00,ND
210144,CANADIAN BEAUTY COLLEGE INC.,106539,"CANADIAN BEAUTY COLLEGE, VAUGHAN",VAUGHAN,L4K3C8,HAIRSTYLING,Service Trade,Hairstylist,Y,0.90,0.89,0.89,1.00,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,106539,"CANADIAN BEAUTY COLLEGE, VAUGHAN",VAUGHAN,L4K3C8,LASER TECHNICIAN (P/T),Human Services,Esthetics/Medical Esthetics,Y,0.57,ND,ND,ND,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,106539,"CANADIAN BEAUTY COLLEGE, VAUGHAN",VAUGHAN,L4K3C8,LASER TECHNICIAN,Human Services,Esthetics/Medical Esthetics,Y,0.63,ND,ND,ND,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,106539,"CANADIAN BEAUTY COLLEGE, VAUGHAN",VAUGHAN,L4K3C8,MAKEUP ARTIST (PT),Human Services,Esthetics/Medical Esthetics,Y,SS,ND,ND,ND,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,106539,"CANADIAN BEAUTY COLLEGE, VAUGHAN",VAUGHAN,L4K3C8,MAKEUP ARTIST DIPLOMA,Human Services,Esthetics/Medical Esthetics,Y,0.92,0.33,0.33,0.67,1.00,ND
210144,CANADIAN BEAUTY COLLEGE INC.,106539,"CANADIAN BEAUTY COLLEGE, VAUGHAN",VAUGHAN,L4K3C8,MEDICAL AESTHETICS DIPLOMA,Human Services,Esthetics/Medical Esthetics,Y,0.64,ND,ND,ND,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,147815,"CANADIAN BEAUTY COLLEGE.INC., MISSISSAUGA",MISSISSAUGA,L4Y2C5,+,,,Y,0.94,0.75,0.63,0.55,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,147815,"CANADIAN BEAUTY COLLEGE.INC., MISSISSAUGA",MISSISSAUGA,L4Y2C5,HAIRSTYLING,Service Trade,Hairstylist,Y,1.00,0.83,0.83,0.71,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,147815,"CANADIAN BEAUTY COLLEGE.INC., MISSISSAUGA",MISSISSAUGA,L4Y2C5,LASER TECHNICIAN,Human Services,Esthetics/Medical Esthetics,Y,1.00,ND,ND,ND,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,147815,"CANADIAN BEAUTY COLLEGE.INC., MISSISSAUGA",MISSISSAUGA,L4Y2C5,MAKEUP ARTIST (PT),Human Services,Esthetics/Medical Esthetics,Y,0.71,0.50,0.00,0.25,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,147815,"CANADIAN BEAUTY COLLEGE.INC., MISSISSAUGA",MISSISSAUGA,L4Y2C5,MEDICAL AESTHETICS DIPLOMA,Human Services,Esthetics/Medical Esthetics,Y,0.94,ND,ND,ND,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,173935,"CANADIAN BEAUTY COLLEGE, AJAX",AJAX,L1S6V6,+,,,Y,0.93,1.00,0.73,0.67,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,173935,"CANADIAN BEAUTY COLLEGE, AJAX",AJAX,L1S6V6,HAIRSTYLING,Service Trade,Hairstylist,Y,0.87,1.00,1.00,0.83,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,173935,"CANADIAN BEAUTY COLLEGE, AJAX",AJAX,L1S6V6,LASER TECHNICIAN (P/T),Human Services,Esthetics/Medical Esthetics,Y,1.00,1.00,0.33,0.67,ND,ND
210144,CANADIAN BEAUTY COLLEGE INC.,173935,"CANADIAN BEAUTY COLLEGE, AJAX",AJAX,L1S6V6,LASER TECHNICIAN,Human Services,Esthetics/Medical Esthetics,Y,1.00,ND,ND,ND,ND,ND
